file_path,labels_numeric,labels_text
artifacts/data_preprocessing/processed_audio_data\mixed_4750.wav,"['22', '27', '7']","['Frog', 'Squirrel', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4751.wav,"['4', '23', '10']","['WaterDrops', 'BirdChapping', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4752.wav,"['9', '10']","['VehicleEngine', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4753.wav,"['3', '7', '18']","['Thunderstorm', 'TreeFalling', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4754.wav,"['26', '10', '3']","['WolfHowl', 'Axe', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_4755.wav,"['12', '15']","['Generator', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_4756.wav,"['15', '21', '27']","['Gunshot', 'Insect', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4757.wav,"['20', '18', '5']","['Clapping', 'Speaking', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_4758.wav,"['2', '19', '12']","['Rain', 'Footsteps', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4759.wav,"['14', '26', '21']","['Firework', 'WolfHowl', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_4760.wav,"['13', '16', '20']","['Handsaw', 'WoodChop', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4761.wav,"['21', '12']","['Insect', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4762.wav,"['10', '21']","['Axe', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_4763.wav,"['25', '6']","['Lion', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4764.wav,"['27', '14']","['Squirrel', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_4765.wav,"['16', '14']","['WoodChop', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_4766.wav,"['2', '16', '7']","['Rain', 'WoodChop', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4767.wav,"['12', '10']","['Generator', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4768.wav,"['9', '3', '18']","['VehicleEngine', 'Thunderstorm', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4769.wav,"['11', '1']","['Chainsaw', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_4770.wav,"['7', '15']","['TreeFalling', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_4771.wav,"['10', '27']","['Axe', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4772.wav,"['6', '21', '4']","['Silence', 'Insect', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_4773.wav,"['21', '25', '9']","['Insect', 'Lion', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_4774.wav,"['21', '13', '8']","['Insect', 'Handsaw', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_4775.wav,"['2', '27']","['Rain', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4776.wav,"['26', '18']","['WolfHowl', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4777.wav,"['20', '9', '4']","['Clapping', 'VehicleEngine', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_4778.wav,"['20', '23', '4']","['Clapping', 'BirdChapping', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_4779.wav,"['22', '17', '19']","['Frog', 'Whistling', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_4780.wav,"['22', '12']","['Frog', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4781.wav,"['11', '13']","['Chainsaw', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4782.wav,"['2', '13', '12']","['Rain', 'Handsaw', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4783.wav,"['19', '1', '17']","['Footsteps', 'Fire', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4784.wav,"['2', '20', '21']","['Rain', 'Clapping', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_4785.wav,"['24', '16', '22']","['WingFlapping', 'WoodChop', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4786.wav,"['27', '26', '2']","['Squirrel', 'WolfHowl', 'Rain']"
artifacts/data_preprocessing/processed_audio_data\mixed_4787.wav,"['13', '12', '18']","['Handsaw', 'Generator', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4788.wav,"['27', '11']","['Squirrel', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4789.wav,"['8', '23', '9']","['Helicopter', 'BirdChapping', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_4790.wav,"['4', '25']","['WaterDrops', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_4791.wav,"['16', '4', '17']","['WoodChop', 'WaterDrops', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4792.wav,"['9', '7']","['VehicleEngine', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4793.wav,"['2', '19', '20']","['Rain', 'Footsteps', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4794.wav,"['7', '26']","['TreeFalling', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_4795.wav,"['21', '11', '2']","['Insect', 'Chainsaw', 'Rain']"
artifacts/data_preprocessing/processed_audio_data\mixed_4796.wav,"['18', '19']","['Speaking', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_4797.wav,"['23', '3']","['BirdChapping', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_4798.wav,"['2', '10']","['Rain', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4799.wav,"['6', '23']","['Silence', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4800.wav,"['7', '23']","['TreeFalling', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4801.wav,"['9', '10']","['VehicleEngine', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4802.wav,"['23', '21', '2']","['BirdChapping', 'Insect', 'Rain']"
artifacts/data_preprocessing/processed_audio_data\mixed_4803.wav,"['3', '18']","['Thunderstorm', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4804.wav,"['11', '24']","['Chainsaw', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4805.wav,"['10', '22', '9']","['Axe', 'Frog', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_4806.wav,"['2', '7', '19']","['Rain', 'TreeFalling', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_4807.wav,"['2', '27']","['Rain', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4808.wav,"['15', '11']","['Gunshot', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4809.wav,"['7', '3', '6']","['TreeFalling', 'Thunderstorm', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4810.wav,"['15', '24', '18']","['Gunshot', 'WingFlapping', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4811.wav,"['17', '25']","['Whistling', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_4812.wav,"['3', '16', '26']","['Thunderstorm', 'WoodChop', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_4813.wav,"['8', '5', '9']","['Helicopter', 'Wind', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_4814.wav,"['4', '13']","['WaterDrops', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4815.wav,"['16', '2']","['WoodChop', 'Rain']"
artifacts/data_preprocessing/processed_audio_data\mixed_4816.wav,"['18', '19', '23']","['Speaking', 'Footsteps', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4817.wav,"['25', '26']","['Lion', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_4818.wav,"['3', '5']","['Thunderstorm', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_4819.wav,"['21', '11', '22']","['Insect', 'Chainsaw', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4820.wav,"['7', '13']","['TreeFalling', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4821.wav,"['16', '11']","['WoodChop', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4822.wav,"['11', '3', '23']","['Chainsaw', 'Thunderstorm', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4823.wav,"['25', '19', '21']","['Lion', 'Footsteps', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_4824.wav,"['20', '26']","['Clapping', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_4825.wav,"['4', '18', '13']","['WaterDrops', 'Speaking', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4826.wav,"['12', '13']","['Generator', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4827.wav,"['21', '19', '9']","['Insect', 'Footsteps', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_4828.wav,"['21', '24', '7']","['Insect', 'WingFlapping', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4829.wav,"['8', '14', '18']","['Helicopter', 'Firework', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4830.wav,"['22', '17']","['Frog', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4831.wav,"['18', '7', '13']","['Speaking', 'TreeFalling', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4832.wav,"['17', '25', '14']","['Whistling', 'Lion', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_4833.wav,"['25', '11']","['Lion', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4834.wav,"['23', '7']","['BirdChapping', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4835.wav,"['24', '15']","['WingFlapping', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_4836.wav,"['15', '14', '13']","['Gunshot', 'Firework', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4837.wav,"['3', '19', '22']","['Thunderstorm', 'Footsteps', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4838.wav,"['24', '7', '20']","['WingFlapping', 'TreeFalling', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4839.wav,"['16', '27']","['WoodChop', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4840.wav,"['1', '13']","['Fire', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4841.wav,"['22', '15']","['Frog', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_4842.wav,"['2', '3', '8']","['Rain', 'Thunderstorm', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_4843.wav,"['17', '11', '16']","['Whistling', 'Chainsaw', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_4844.wav,"['6', '10']","['Silence', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4845.wav,"['2', '16']","['Rain', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_4846.wav,"['11', '22']","['Chainsaw', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4847.wav,"['21', '27', '12']","['Insect', 'Squirrel', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4848.wav,"['2', '18', '27']","['Rain', 'Speaking', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4849.wav,"['20', '3']","['Clapping', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_4850.wav,"['2', '22', '26']","['Rain', 'Frog', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_4851.wav,"['12', '22', '19']","['Generator', 'Frog', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_4852.wav,"['12', '1', '5']","['Generator', 'Fire', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_4853.wav,"['23', '18']","['BirdChapping', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4854.wav,"['10', '6']","['Axe', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4855.wav,"['12', '27']","['Generator', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4856.wav,"['2', '26', '10']","['Rain', 'WolfHowl', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4857.wav,"['7', '1']","['TreeFalling', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_4858.wav,"['18', '3']","['Speaking', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_4859.wav,"['1', '4']","['Fire', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_4860.wav,"['16', '11']","['WoodChop', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4861.wav,"['23', '27', '4']","['BirdChapping', 'Squirrel', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_4862.wav,"['10', '11']","['Axe', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4863.wav,"['18', '15', '24']","['Speaking', 'Gunshot', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4864.wav,"['5', '27', '13']","['Wind', 'Squirrel', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4865.wav,"['17', '5']","['Whistling', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_4866.wav,"['22', '20']","['Frog', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4867.wav,"['2', '27', '22']","['Rain', 'Squirrel', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4868.wav,"['5', '8', '27']","['Wind', 'Helicopter', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_4869.wav,"['3', '2', '8']","['Thunderstorm', 'Rain', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_4870.wav,"['9', '7', '11']","['VehicleEngine', 'TreeFalling', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4871.wav,"['7', '15', '6']","['TreeFalling', 'Gunshot', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4872.wav,"['12', '17', '19']","['Generator', 'Whistling', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_4873.wav,"['27', '17']","['Squirrel', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4874.wav,"['24', '26']","['WingFlapping', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_4875.wav,"['14', '9']","['Firework', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_4876.wav,"['13', '5', '11']","['Handsaw', 'Wind', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4877.wav,"['25', '10', '11']","['Lion', 'Axe', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4878.wav,"['22', '5']","['Frog', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_4879.wav,"['9', '23']","['VehicleEngine', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4880.wav,"['10', '15', '22']","['Axe', 'Gunshot', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4881.wav,"['17', '1', '20']","['Whistling', 'Fire', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_4882.wav,"['25', '22']","['Lion', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4883.wav,"['12', '7', '19']","['Generator', 'TreeFalling', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_4884.wav,"['22', '6']","['Frog', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4885.wav,"['4', '12']","['WaterDrops', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4886.wav,"['22', '11']","['Frog', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4887.wav,"['3', '6']","['Thunderstorm', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4888.wav,"['6', '3']","['Silence', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_4889.wav,"['4', '11', '8']","['WaterDrops', 'Chainsaw', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_4890.wav,"['26', '25', '7']","['WolfHowl', 'Lion', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_4891.wav,"['24', '6']","['WingFlapping', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4892.wav,"['4', '23', '8']","['WaterDrops', 'BirdChapping', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_4893.wav,"['13', '7', '21']","['Handsaw', 'TreeFalling', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_4894.wav,"['7', '26']","['TreeFalling', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_4895.wav,"['3', '7', '22']","['Thunderstorm', 'TreeFalling', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_4896.wav,"['26', '4', '9']","['WolfHowl', 'WaterDrops', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_4897.wav,"['27', '15']","['Squirrel', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_4898.wav,"['5', '13', '8']","['Wind', 'Handsaw', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_4899.wav,"['27', '6']","['Squirrel', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4900.wav,"['2', '9', '12']","['Rain', 'VehicleEngine', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4901.wav,"['9', '11', '6']","['VehicleEngine', 'Chainsaw', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_4902.wav,"['4', '16', '25']","['WaterDrops', 'WoodChop', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_4903.wav,"['20', '24', '18']","['Clapping', 'WingFlapping', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_4904.wav,"['26', '13']","['WolfHowl', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_4905.wav,"['10', '22', '12']","['Axe', 'Frog', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_4906.wav,"['25', '14']","['Lion', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_4907.wav,"['11', '17', '8']","['Chainsaw', 'Whistling', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_4908.wav,"['23', '10']","['BirdChapping', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_4909.wav,"['23', '25']","['BirdChapping', 'Lion']"
